raman_shift,pointwise_std,variance_weight
977.5,0.0021344684190448865,1.2987214648099028
978.75,0.0021693876785380734,1.2797043252780775
980.0,0.0024508420781880003,1.1446120532281636
981.25,0.0028747040337232166,0.9876045692131448
982.5,0.0031935471322020667,0.895230612331443
983.75,0.0033491705176704537,0.8561454562384828
985.0,0.003326117397759402,0.861718561224722
986.25,0.0032134524797751427,0.8900334589466256
987.5,0.0032475307711363867,0.881274552531789
988.75,0.0034512297465635433,0.8323144817727302
990.0,0.0036332255208153023,0.7929547895813263
991.25,0.0036619384328724636,0.7870825943336154
992.5,0.0035799971684103,0.8040757663843584
993.75,0.0036843998731113567,0.7825491940414342
995.0,0.004144818666970854,0.6999141987774805
996.25,0.004904002478989803,0.5961186023264609
997.5,0.00560463226863736,0.5243554407838675
998.75,0.006176445027140227,0.47744618344083917
1000.0,0.006620385117477463,0.44643879227113153
1001.25,0.00694894551810139,0.425964672587512
1002.5,0.007213732227285927,0.4107824229526048
1003.75,0.007282134264611402,0.40703470549873483
1005.0,0.007089980445412749,0.4177410731008214
1006.25,0.006605143089324153,0.44743647068571524
1007.5,0.005862376266594128,0.502118498336104
1008.75,0.005061753817805606,0.5782984159336502
1010.0,0.004392195980626665,0.6623358701470092
1011.25,0.003840097850075989,0.7525051356264766
1012.5,0.00347314649512455,0.8273689012136216
1013.75,0.003395472186777099,0.8451670007282377
1015.0,0.0034980449725727117,0.8218213170858909
1016.25,0.003545520590826881,0.8114469249087973
1017.5,0.003422864948459143,0.838803543654093
1018.75,0.003203422369590038,0.8926446892322539
1020.0,0.003077816296512074,0.9266917048938356
1021.25,0.0030932790412230597,0.9223608142613561
1022.5,0.0030739444702382107,0.9277825217393719
1023.75,0.002881830706865595,0.9853320526710972
1025.0,0.002540587590045911,1.107338070767799
1026.25,0.002266617078363645,1.229572236238192
1027.5,0.0023304836385189477,1.1987260117637402
1028.75,0.0023417212091569506,1.1934579120889681
1030.0,0.002286424796169199,1.2198370376458416
1031.25,0.002284655884835363,1.2207001580676504
1032.5,0.002285682318447296,1.2201991726285681
1033.75,0.0022876335014330386,1.2192479651037567
1035.0,0.0023424608048700367,1.1931128180035
1036.25,0.002371803480011493,1.179580773619847
1037.5,0.0023947437194085544,1.1692132775154458
1038.75,0.0025253813808071898,1.1134818961695556
1040.0,0.002580334827656416,1.0915945074348552
1041.25,0.0025454250000379853,1.1053977826273629
1042.5,0.0024880987831648184,1.128837799845817
1043.75,0.0025570977022717797,1.1007437359993228
1045.0,0.00266177715809075,1.0606946535911672
1046.25,0.0027069585369331717,1.0442952641171068
1047.5,0.0028853968704701774,0.984198814426199
1048.75,0.003223760520245428,0.8873657427951872
1050.0,0.003579995344785157,0.8040761527373133
1051.25,0.003921595569514175,0.7376807104363793
1052.5,0.004376449634110054,0.6646071864832479
1053.75,0.005107286161252604,0.5733513538636356
1055.0,0.006001572486527896,0.4908760723458963
1056.25,0.00689098555166785,0.4294388948226117
1057.5,0.007644785655970827,0.38825485234143176
1058.75,0.008191258306535276,0.36301621738147755
1060.0,0.008336108114633355,0.3568672086943545
1061.25,0.00816203146637867,0.3642827050212864
1062.5,0.007873300435924014,0.3772861178525091
1063.75,0.0074894615305507685,0.39608185107259214
1065.0,0.007139286266361194,0.41494050770939056
1066.25,0.006851069182490443,0.4318646927355577
1067.5,0.006745353719169438,0.43842364847591925
1068.75,0.006888138170373034,0.4296110328974349
1070.0,0.007083422280598707,0.41811642727245635
1071.25,0.007274665530111075,0.407440585132792
1072.5,0.007573647041915672,0.39180088075608555
1073.75,0.008055435803491834,0.3689776735679786
1075.0,0.0084730204641022,0.3512436369024384
1076.25,0.008678508838213514,0.34312829603508377
1077.5,0.008607531132700292,0.34588867906338067
1078.75,0.008422559653592468,0.3532955329023874
1080.0,0.008172256573341329,0.3638386163286628
1081.25,0.007964963743893185,0.3730584799821209
1082.5,0.007948561513580577,0.3738079994618655
1083.75,0.007926748483610649,0.3748094502919973
1085.0,0.00758844928768694,0.39105771039097137
1086.25,0.007000265059472158,0.42293507764822974
1087.5,0.006415148777430004,0.46025763580765644
1088.75,0.005988666603767999,0.49189721979749473
1090.0,0.005658423916614129,0.5195534056239057
1091.25,0.005365405134549468,0.5468327998778841
1092.5,0.005011454322178232,0.5838636260301455
1093.75,0.004590605253487136,0.6349918174953101
1095.0,0.004177076250644747,0.6947740611930816
1096.25,0.00379635181338202,0.7607109628308654
1097.5,0.003411759802294136,0.8413717325503774
1098.75,0.0030109315406939745,0.9459033112105553
1100.0,0.002695967464703306,1.0482378186213632
1101.25,0.0023809582275166794,1.1754214550900046
1102.5,0.0020864799839544444,1.3257974518490494
1103.75,0.0019798257661828703,1.3902130567132143
1105.0,0.002013498296245035,1.369210039011437
1106.25,0.0021394392620749116,1.29597989793454
1107.5,0.0023346616158468575,1.1967619809208314
1108.75,0.0026000693079152285,1.0839429827396083
1110.0,0.002865186602720888,0.9906558357146278
1111.25,0.003074385539940674,0.9276581287573223
1112.5,0.0033431410188921513,0.8575961177388369
1113.75,0.0037139635599677647,0.776661347996683
1115.0,0.0043640913272923,0.6664007385439041
1116.25,0.0056364475834782424,0.521504588929339
1117.5,0.0070601665447255595,0.41945291521653966
1118.75,0.007770729616226608,0.38213188385483027
1120.0,0.007476330322595468,0.39675804283037924
1121.25,0.006505311950578228,0.454082879407335
1122.5,0.00547988377390853,0.5358409837676914
1123.75,0.004880223673800191,0.5989004404026641
1125.0,0.004719484103512704,0.618408190326381
1126.25,0.004628037205008265,0.6300842785632014
1127.5,0.0043352951740969385,0.6706176984046119
1128.75,0.004043050342381211,0.7166410274180267
1130.0,0.0037010634460267772,0.7792195781029271
1131.25,0.0031883871279941994,0.8965877762503319
1132.5,0.0027623383840873587,1.0248730101449184
1133.75,0.0025847587104646168,1.0898698846515893
1135.0,0.0026727305470843703,1.0566718065267515
